,UF,FX_ANO_CADASTRO_FAM,FX_RFPC,CO_PRINCIPAL_TRAB_MEMB,CO_SABE_LER_ESCREVER_MEMB,SIT_ATUALIZACAO,REG,IDADE
18223,SE,3,3,3.0,1.0,0,137,37.12567918192918
18224,SE,3,3,3.0,1.0,1,130,36.760927960927965
18225,SE,3,3,3.0,2.0,0,4,49.333333333333336
18226,SE,3,3,3.0,2.0,1,5,36.25
18227,SE,3,3,4.0,1.0,0,1195,36.20565335847709
18228,SE,3,3,4.0,1.0,1,998,37.332910300281206
18229,SE,3,3,4.0,2.0,0,36,40.36842105263158
18230,SE,3,3,4.0,2.0,1,40,37.11746031746032
18231,SE,3,3,5.0,1.0,0,31,42.3974358974359
18232,SE,3,3,5.0,1.0,1,30,43.21730769230769
18233,SE,3,3,5.0,2.0,0,1,35.0
18234,SE,3,3,5.0,2.0,1,1,51.0
18235,SE,3,3,6.0,1.0,0,75,37.0734000345006
18236,SE,3,3,6.0,1.0,1,48,39.78086419753086
18237,SE,3,3,6.0,2.0,0,4,45.75
18238,SE,3,3,6.0,2.0,1,2,45.5
18239,SE,3,3,7.0,1.0,0,33,44.66111111111112
18240,SE,3,3,7.0,1.0,1,48,35.782954545454544
18241,SE,3,3,7.0,2.0,0,7,49.8125
18242,SE,3,3,7.0,2.0,1,11,49.708333333333336
18243,SE,3,3,8.0,1.0,0,294,41.20842524509804
18244,SE,3,3,8.0,1.0,1,323,40.36340150661284
18245,SE,3,3,8.0,2.0,0,10,51.1
18246,SE,3,3,8.0,2.0,1,15,39.625
18247,SE,3,3,9.0,1.0,0,8,40.857142857142854
18248,SE,3,3,9.0,1.0,1,3,32.75
18249,SE,3,3,10.0,1.0,0,10,28.6
18250,SE,3,3,10.0,1.0,1,10,31.714285714285715
18251,SE,3,3,11.0,1.0,0,11,22.944444444444443
18252,SE,3,3,11.0,1.0,1,6,20.277777777777775
18253,SE,3,4,1.0,1.0,0,192,43.89507936507937
18254,SE,3,4,1.0,1.0,1,96,41.63581349206349
18255,SE,3,4,1.0,2.0,0,9,51.5
18256,SE,3,4,1.0,2.0,1,3,45.333333333333336
18257,SE,3,4,2.0,1.0,0,71,50.468450980392156
18258,SE,3,4,2.0,1.0,1,47,53.71986607142857
18259,SE,3,4,2.0,2.0,0,34,64.08992673992674
18260,SE,3,4,2.0,2.0,1,15,54.416666666666664
18261,SE,3,4,3.0,1.0,0,80,40.941726762820515
18262,SE,3,4,3.0,1.0,1,47,38.9384236453202
18263,SE,3,4,3.0,2.0,0,3,43.0
18264,SE,3,4,3.0,2.0,1,1,59.0
18265,SE,3,4,4.0,1.0,0,525,38.15518014754262
18266,SE,3,4,4.0,1.0,1,265,37.98536106680844
18267,SE,3,4,4.0,2.0,0,31,42.35964912280702
18268,SE,3,4,4.0,2.0,1,12,41.2
18269,SE,3,4,5.0,1.0,0,5,41.5
18270,SE,3,4,5.0,1.0,1,3,53.666666666666664
18271,SE,3,4,5.0,2.0,0,1,42.0
18272,SE,3,4,6.0,1.0,0,35,37.970238095238095
18273,SE,3,4,6.0,1.0,1,16,39.86507936507937
18274,SE,3,4,7.0,1.0,0,5,48.75
18275,SE,3,4,7.0,1.0,1,5,56.888888888888886
18276,SE,3,4,7.0,2.0,0,6,64.6
18277,SE,3,4,7.0,2.0,1,7,55.166666666666664
18278,SE,3,4,8.0,1.0,0,257,45.23132580393902
18279,SE,3,4,8.0,1.0,1,189,43.071899205963376
18280,SE,3,4,8.0,2.0,0,19,51.088235294117645
18281,SE,3,4,8.0,2.0,1,7,50.857142857142854
18282,SE,3,4,9.0,1.0,0,7,30.791666666666668
18283,SE,3,4,10.0,1.0,0,6,33.5
18284,SE,3,4,10.0,1.0,1,5,32.375
18285,SE,3,4,11.0,1.0,0,2,23.5
18286,SE,3,4,11.0,1.0,1,2,21.0
18287,SE,4,1,1.0,1.0,0,15777,32.522577915271086
18288,SE,4,1,1.0,1.0,1,20987,32.55829988136864
18289,SE,4,1,1.0,2.0,0,1366,42.53979437227559
18290,SE,4,1,1.0,2.0,1,1706,41.145288312413264
18291,SE,4,1,2.0,1.0,0,5110,34.83170493967866
18292,SE,4,1,2.0,1.0,1,8985,33.61085608637336
18293,SE,4,1,2.0,2.0,0,1155,45.84272874090129
18294,SE,4,1,2.0,2.0,1,1731,44.616511872409255
18295,SE,4,1,3.0,1.0,0,167,34.515024573535214
18296,SE,4,1,3.0,1.0,1,194,32.94936288240787
18297,SE,4,1,3.0,2.0,0,14,35.63636363636363
18298,SE,4,1,3.0,2.0,1,18,36.37692307692308
18299,SE,4,1,4.0,1.0,0,249,32.52020370598551
18300,SE,4,1,4.0,1.0,1,247,31.465020396270397
18301,SE,4,1,4.0,2.0,0,11,41.05555555555556
18302,SE,4,1,4.0,2.0,1,15,36.53846153846154
18303,SE,4,1,5.0,1.0,0,148,33.060777310924365
18304,SE,4,1,5.0,1.0,1,230,29.50862495542074
18305,SE,4,1,5.0,2.0,0,10,39.92857142857143
18306,SE,4,1,5.0,2.0,1,14,35.90625
18307,SE,4,1,6.0,1.0,0,11,31.619047619047617
18308,SE,4,1,6.0,1.0,1,15,36.53333333333333
18309,SE,4,1,6.0,2.0,0,1,48.0
18310,SE,4,1,7.0,1.0,0,146,32.99112400215341
18311,SE,4,1,7.0,1.0,1,394,36.21001589943238
18312,SE,4,1,7.0,2.0,0,20,42.8125
18313,SE,4,1,7.0,2.0,1,31,39.14102564102564
18314,SE,4,1,8.0,1.0,0,37,42.525925925925925
18315,SE,4,1,8.0,1.0,1,56,32.07419354838709
18316,SE,4,1,8.0,2.0,0,2,38.0
18317,SE,4,1,8.0,2.0,1,1,47.0
18318,SE,4,1,9.0,1.0,0,1,25.0
18319,SE,4,1,9.0,1.0,1,1,33.0
18320,SE,4,1,10.0,1.0,0,17,29.775
18321,SE,4,1,10.0,1.0,1,17,30.35
18322,SE,4,1,10.0,2.0,0,1,30.0
18323,SE,4,1,11.0,1.0,0,21,23.046130952380953
18324,SE,4,1,11.0,1.0,1,21,19.70138888888889
18325,SE,4,2,1.0,1.0,0,3269,37.000115106346975
18326,SE,4,2,1.0,1.0,1,2766,36.22526208952982
18327,SE,4,2,1.0,2.0,0,222,44.51004320754085
18328,SE,4,2,1.0,2.0,1,170,45.20739811239811
18329,SE,4,2,2.0,1.0,0,818,38.18524695727984
18330,SE,4,2,2.0,1.0,1,663,36.22250522897476
18331,SE,4,2,2.0,2.0,0,155,47.960188760188764
18332,SE,4,2,2.0,2.0,1,128,47.49982220160791
18333,SE,4,2,3.0,1.0,0,70,36.9689010989011
18334,SE,4,2,3.0,1.0,1,59,34.97464726631393
18335,SE,4,2,3.0,2.0,0,5,34.8
18336,SE,4,2,3.0,2.0,1,1,62.0
18337,SE,4,2,4.0,1.0,0,310,35.65664981636895
18338,SE,4,2,4.0,1.0,1,199,33.383308351929045
18339,SE,4,2,4.0,2.0,0,15,41.85
18340,SE,4,2,4.0,2.0,1,9,43.857142857142854
18341,SE,4,2,5.0,1.0,0,47,38.261715296198055
18342,SE,4,2,5.0,1.0,1,77,34.57275132275132
18343,SE,4,2,5.0,2.0,0,3,40.333333333333336
18344,SE,4,2,5.0,2.0,1,6,41.72222222222222
18345,SE,4,2,6.0,1.0,0,18,37.695238095238096
18346,SE,4,2,6.0,1.0,1,13,36.416666666666664
18347,SE,4,2,7.0,1.0,0,5,46.125
18348,SE,4,2,7.0,1.0,1,12,38.5
18349,SE,4,2,7.0,2.0,0,1,56.0
18350,SE,4,2,7.0,2.0,1,1,51.0
18351,SE,4,2,8.0,1.0,0,36,41.515
18352,SE,4,2,8.0,1.0,1,57,36.636111111111106
18353,SE,4,2,8.0,2.0,0,1,43.0
18354,SE,4,2,8.0,2.0,1,2,41.0
18355,SE,4,2,9.0,1.0,0,1,33.0
18356,SE,4,2,9.0,2.0,0,1,34.0
18357,SE,4,2,10.0,1.0,0,19,26.73611111111111
18358,SE,4,2,10.0,1.0,1,14,25.6875
18359,SE,4,2,10.0,2.0,0,1,26.0
18360,SE,4,2,11.0,1.0,0,12,23.46428571428571
18361,SE,4,2,11.0,1.0,1,13,20.97222222222222
18362,SE,4,2,11.0,2.0,0,1,22.0
18363,SE,4,3,1.0,1.0,0,4110,39.75412116425037
18364,SE,4,3,1.0,1.0,1,2006,40.47396651141053
18365,SE,4,3,1.0,2.0,0,251,46.97536896256408
18366,SE,4,3,1.0,2.0,1,160,46.09472292413469
18367,SE,4,3,2.0,1.0,0,931,42.64825542566288
18368,SE,4,3,2.0,1.0,1,582,42.46300887865253
18369,SE,4,3,2.0,2.0,0,214,52.291137566137564
18370,SE,4,3,2.0,2.0,1,143,49.804566789781475
18371,SE,4,3,3.0,1.0,0,351,36.61238230547699
18372,SE,4,3,3.0,1.0,1,208,36.859542474209654
18373,SE,4,3,3.0,2.0,0,14,42.57575757575757
18374,SE,4,3,3.0,2.0,1,6,49.3
18375,SE,4,3,4.0,1.0,0,2932,38.128074446901785
18376,SE,4,3,4.0,1.0,1,1762,37.72676613167799
18377,SE,4,3,4.0,2.0,0,105,43.7892866237404
18378,SE,4,3,4.0,2.0,1,88,43.90302513578376
18379,SE,4,3,5.0,1.0,0,67,37.89732142857143
18380,SE,4,3,5.0,1.0,1,39,37.971111111111114
18381,SE,4,3,5.0,2.0,0,1,53.0
18382,SE,4,3,5.0,2.0,1,1,42.0
18383,SE,4,3,6.0,1.0,0,148,37.0909213362069
18384,SE,4,3,6.0,1.0,1,73,39.84384057971015
18385,SE,4,3,6.0,2.0,0,11,45.3125
18386,SE,4,3,6.0,2.0,1,5,47.0
18387,SE,4,3,7.0,1.0,0,70,46.1793771043771
18388,SE,4,3,7.0,1.0,1,83,45.514828738512946
18389,SE,4,3,7.0,2.0,0,14,56.5
18390,SE,4,3,7.0,2.0,1,18,52.23809523809524
18391,SE,4,3,8.0,1.0,0,643,42.80812265022286
18392,SE,4,3,8.0,1.0,1,546,41.92376842041164
18393,SE,4,3,8.0,2.0,0,32,53.70454545454545
18394,SE,4,3,8.0,2.0,1,21,44.464285714285715
18395,SE,4,3,9.0,1.0,0,20,43.68055555555555
18396,SE,4,3,9.0,1.0,1,7,39.125
18397,SE,4,3,10.0,1.0,0,132,26.042452422923336
18398,SE,4,3,10.0,1.0,1,34,25.481862745098038
18399,SE,4,3,10.0,2.0,0,2,34.5
18400,SE,4,3,11.0,1.0,0,57,22.726495726495727
18401,SE,4,3,11.0,1.0,1,28,20.09163059163059
18402,SE,4,4,1.0,1.0,0,1234,46.58846470440773
18403,SE,4,4,1.0,1.0,1,334,45.1287344980634
18404,SE,4,4,1.0,2.0,0,70,50.643122823678375
18405,SE,4,4,1.0,2.0,1,27,47.2930402930403
18406,SE,4,4,2.0,1.0,0,241,49.32054054984325
18407,SE,4,4,2.0,1.0,1,119,43.45374293012224
18408,SE,4,4,2.0,2.0,0,90,59.57846656611363
18409,SE,4,4,2.0,2.0,1,35,53.68333333333334
18410,SE,4,4,3.0,1.0,0,358,38.315739632395264
18411,SE,4,4,3.0,1.0,1,118,36.82205357142857
18412,SE,4,4,3.0,2.0,0,13,39.4
18413,SE,4,4,3.0,2.0,1,7,47.25
18414,SE,4,4,4.0,1.0,0,2787,38.31126373580529
18415,SE,4,4,4.0,1.0,1,825,36.64544972847852
18416,SE,4,4,4.0,2.0,0,120,46.65603888614269
18417,SE,4,4,4.0,2.0,1,37,43.580882352941174
18418,SE,4,4,5.0,1.0,0,29,40.517361111111114
18419,SE,4,4,5.0,1.0,1,10,38.16666666666667
18420,SE,4,4,5.0,2.0,0,3,68.0
18421,SE,4,4,5.0,2.0,1,1,54.0
18422,SE,4,4,6.0,1.0,0,120,36.37779471544716
18423,SE,4,4,6.0,1.0,1,29,41.53076923076923
18424,SE,4,4,6.0,2.0,0,7,42.8
18425,SE,4,4,6.0,2.0,1,2,57.0
18426,SE,4,4,7.0,1.0,0,38,57.05238095238095
18427,SE,4,4,7.0,1.0,1,13,54.225
18428,SE,4,4,7.0,2.0,0,28,68.42708333333333
18429,SE,4,4,7.0,2.0,1,4,69.0
18430,SE,4,4,8.0,1.0,0,1094,47.143025240494715
18431,SE,4,4,8.0,1.0,1,472,44.60220926577878
18432,SE,4,4,8.0,2.0,0,61,53.454506802721085
18433,SE,4,4,8.0,2.0,1,27,48.58771929824561
18434,SE,4,4,9.0,1.0,0,17,49.72222222222222
18435,SE,4,4,9.0,1.0,1,3,50.0
18436,SE,4,4,9.0,2.0,0,1,51.0
18437,SE,4,4,10.0,1.0,0,75,25.931538461538462
18438,SE,4,4,10.0,1.0,1,9,25.880000000000003
18439,SE,4,4,11.0,1.0,0,12,21.833333333333332
18440,SE,4,4,11.0,1.0,1,9,21.666666666666668
18441,SE,5,1,1.0,1.0,0,950,33.28227330492504
18442,SE,5,1,1.0,1.0,1,24652,32.00594374917301
18443,SE,5,1,1.0,2.0,0,82,45.57185828877005
18444,SE,5,1,1.0,2.0,1,1800,43.10346504574316
18445,SE,5,1,2.0,1.0,0,257,34.45227486977394
18446,SE,5,1,2.0,1.0,1,8052,34.56676554849272
18447,SE,5,1,2.0,2.0,0,61,47.974603174603175
18448,SE,5,1,2.0,2.0,1,1689,46.34277138999919
18449,SE,5,1,3.0,1.0,0,12,29.85
18450,SE,5,1,3.0,1.0,1,226,31.673021504241014
18451,SE,5,1,3.0,2.0,1,13,45.52777777777778
18452,SE,5,1,4.0,1.0,0,22,35.24166666666667
18453,SE,5,1,4.0,1.0,1,335,34.98644099727433
18454,SE,5,1,4.0,2.0,1,11,37.0
18455,SE,5,1,5.0,1.0,0,6,40.7
18456,SE,5,1,5.0,1.0,1,195,29.1067585080009
18457,SE,5,1,5.0,2.0,0,1,57.0
18458,SE,5,1,5.0,2.0,1,16,47.0
18459,SE,5,1,6.0,1.0,0,2,55.5
18460,SE,5,1,6.0,1.0,1,5,25.6
18461,SE,5,1,6.0,2.0,1,1,61.0
18462,SE,5,1,7.0,1.0,0,2,28.0
18463,SE,5,1,7.0,1.0,1,238,35.52696724457808
18464,SE,5,1,7.0,2.0,1,32,45.64621212121212
18465,SE,5,1,8.0,1.0,0,1,55.0
18466,SE,5,1,8.0,1.0,1,56,35.67051820728291
18467,SE,5,1,8.0,2.0,1,2,50.5
18468,SE,5,1,9.0,1.0,0,1,52.0
18469,SE,5,1,9.0,1.0,1,2,24.5
18470,SE,5,1,10.0,1.0,0,3,27.25
18471,SE,5,1,10.0,1.0,1,26,22.847222222222225
18472,SE,5,1,10.0,2.0,1,1,60.0
18473,SE,5,1,11.0,1.0,0,1,20.0
18474,SE,5,1,11.0,1.0,1,21,21.455000000000002
18475,SE,5,2,1.0,1.0,0,281,38.70373280590672
18476,SE,5,2,1.0,1.0,1,7857,36.138884329717975
18477,SE,5,2,1.0,2.0,0,28,49.01190476190476
18478,SE,5,2,1.0,2.0,1,465,44.98330092070809
18479,SE,5,2,2.0,1.0,0,71,41.408
18480,SE,5,2,2.0,1.0,1,1369,36.3057650982559
18481,SE,5,2,2.0,2.0,0,12,50.72222222222222
18482,SE,5,2,2.0,2.0,1,272,47.22472399688125
18483,SE,5,2,3.0,1.0,0,9,34.785714285714285
18484,SE,5,2,3.0,1.0,1,106,31.02840909090909
18485,SE,5,2,3.0,2.0,1,3,35.666666666666664
18486,SE,5,2,4.0,1.0,0,33,32.90277777777778
18487,SE,5,2,4.0,1.0,1,347,35.072306960978835
18488,SE,5,2,4.0,2.0,0,2,36.5
18489,SE,5,2,4.0,2.0,1,11,33.3125
18490,SE,5,2,5.0,1.0,0,4,27.833333333333332
18491,SE,5,2,5.0,1.0,1,99,35.520271067045265
18492,SE,5,2,5.0,2.0,1,5,38.333333333333336
18493,SE,5,2,6.0,1.0,0,1,35.0
18494,SE,5,2,6.0,1.0,1,15,38.03030303030303
18495,SE,5,2,7.0,1.0,0,2,45.0
18496,SE,5,2,7.0,1.0,1,15,39.57142857142857
18497,SE,5,2,7.0,2.0,1,1,56.0
18498,SE,5,2,8.0,1.0,0,4,38.0
18499,SE,5,2,8.0,1.0,1,56,38.062745098039215
18500,SE,5,2,8.0,2.0,1,3,39.666666666666664
18501,SE,5,2,9.0,1.0,1,2,37.0
18502,SE,5,2,10.0,1.0,0,2,22.5
18503,SE,5,2,10.0,1.0,1,21,25.663333333333334
18504,SE,5,2,10.0,2.0,1,1,24.0
18505,SE,5,2,11.0,1.0,1,28,20.55952380952381
18506,SE,5,2,11.0,2.0,1,1,20.0
18507,SE,5,3,1.0,1.0,0,436,40.5385460383318
18508,SE,5,3,1.0,1.0,1,7815,37.45601460258303
18509,SE,5,3,1.0,2.0,0,25,43.83333333333333
18510,SE,5,3,1.0,2.0,1,455,47.6212515171262
18511,SE,5,3,2.0,1.0,0,85,43.269269776876264
18512,SE,5,3,2.0,1.0,1,1293,41.55410194627573
18513,SE,5,3,2.0,2.0,0,18,56.875
18514,SE,5,3,2.0,2.0,1,243,51.60263748597082
18515,SE,5,3,3.0,1.0,0,49,38.51496598639456
18516,SE,5,3,3.0,1.0,1,483,35.3208846415983
18517,SE,5,3,3.0,2.0,0,1,32.0
18518,SE,5,3,3.0,2.0,1,24,40.23148148148148
18519,SE,5,3,4.0,1.0,0,589,38.56778641504998
18520,SE,5,3,4.0,1.0,1,4284,37.20914218410063
18521,SE,5,3,4.0,2.0,0,13,49.425
18522,SE,5,3,4.0,2.0,1,149,44.570191948910484
18523,SE,5,3,5.0,1.0,0,10,42.785714285714285
18524,SE,5,3,5.0,1.0,1,106,36.73811612364244
18525,SE,5,3,5.0,2.0,1,6,37.166666666666664
18526,SE,5,3,6.0,1.0,0,31,40.404444444444444
18527,SE,5,3,6.0,1.0,1,166,40.52647205709407
18528,SE,5,3,6.0,2.0,1,4,45.5
18529,SE,5,3,7.0,1.0,0,9,54.638888888888886
18530,SE,5,3,7.0,1.0,1,110,44.15116421568627
18531,SE,5,3,7.0,2.0,1,26,53.38455988455988
18532,SE,5,3,8.0,1.0,0,136,43.91903066333911
18533,SE,5,3,8.0,1.0,1,1046,42.6022406412033
18534,SE,5,3,8.0,2.0,0,7,43.25
18535,SE,5,3,8.0,2.0,1,25,53.71052631578947
18536,SE,5,3,9.0,1.0,0,4,37.5
18537,SE,5,3,9.0,1.0,1,15,36.91666666666667
18538,SE,5,3,10.0,1.0,0,15,24.571428571428573
18539,SE,5,3,10.0,1.0,1,86,23.378174603174603
18540,SE,5,3,10.0,2.0,1,1,22.0
18541,SE,5,3,11.0,1.0,0,2,23.0
18542,SE,5,3,11.0,1.0,1,63,20.93175287356322
18543,SE,5,4,1.0,1.0,0,152,42.12093228200371
18544,SE,5,4,1.0,1.0,1,1498,41.40171888759287
18545,SE,5,4,1.0,2.0,0,4,63.75
18546,SE,5,4,1.0,2.0,1,76,45.347159090909095
18547,SE,5,4,2.0,1.0,0,29,48.48235294117647
18548,SE,5,4,2.0,1.0,1,283,43.483754619101184
18549,SE,5,4,2.0,2.0,0,4,50.5
18550,SE,5,4,2.0,2.0,1,74,54.763714285714286
18551,SE,5,4,3.0,1.0,0,50,38.065709728867624
18552,SE,5,4,3.0,1.0,1,362,36.24074947365931
18553,SE,5,4,3.0,2.0,0,1,64.0
18554,SE,5,4,3.0,2.0,1,18,42.833333333333336
18555,SE,5,4,4.0,1.0,0,404,39.40155166478315
18556,SE,5,4,4.0,1.0,1,2683,35.30739476234814
18557,SE,5,4,4.0,2.0,0,4,39.333333333333336
18558,SE,5,4,4.0,2.0,1,91,40.983862433862434
18559,SE,5,4,5.0,1.0,0,1,31.0
18560,SE,5,4,5.0,1.0,1,25,32.5
18561,SE,5,4,5.0,2.0,1,1,20.0
18562,SE,5,4,6.0,1.0,0,10,43.875
18563,SE,5,4,6.0,1.0,1,122,37.93357614607615
18564,SE,5,4,6.0,2.0,0,2,65.5
18565,SE,5,4,6.0,2.0,1,5,48.625
18566,SE,5,4,7.0,1.0,0,2,57.5
18567,SE,5,4,7.0,1.0,1,38,52.02272727272727
18568,SE,5,4,7.0,2.0,0,1,83.0
18569,SE,5,4,7.0,2.0,1,21,67.27631578947368
18570,SE,5,4,8.0,1.0,0,186,45.49405561776782
18571,SE,5,4,8.0,1.0,1,1374,43.56270656107211
18572,SE,5,4,8.0,2.0,0,11,52.9
18573,SE,5,4,8.0,2.0,1,57,48.05959595959596
18574,SE,5,4,9.0,1.0,0,3,36.25
18575,SE,5,4,9.0,1.0,1,14,37.57575757575757
18576,SE,5,4,9.0,2.0,1,1,36.0
18577,SE,5,4,10.0,1.0,0,7,27.833333333333332
18578,SE,5,4,10.0,1.0,1,36,24.13015873015873
18579,SE,5,4,10.0,2.0,1,1,31.0
18580,SE,5,4,11.0,1.0,0,1,30.0
18581,SE,5,4,11.0,1.0,1,21,19.995238095238097
18582,SP,1,1,1.0,1.0,0,18283,45.422895187873976
18583,SP,1,1,1.0,1.0,1,18262,45.517606228854696
18584,SP,1,1,1.0,2.0,0,1201,50.727869097255514
18585,SP,1,1,1.0,2.0,1,1436,51.232325187532766
18586,SP,1,1,2.0,1.0,0,489,46.840940106543826
18587,SP,1,1,2.0,1.0,1,840,46.07814428458446
18588,SP,1,1,2.0,2.0,0,52,53.290079365079364
18589,SP,1,1,2.0,2.0,1,91,51.90898692810457
18590,SP,1,1,3.0,1.0,0,348,43.9449355971897
18591,SP,1,1,3.0,1.0,1,398,40.81815401723659
18592,SP,1,1,3.0,2.0,0,30,49.88461538461539
18593,SP,1,1,3.0,2.0,1,11,55.63636363636363
18594,SP,1,1,4.0,1.0,0,1140,39.697108801582694
18595,SP,1,1,4.0,1.0,1,1142,37.51943510484615
18596,SP,1,1,4.0,2.0,0,47,46.68421052631579
18597,SP,1,1,4.0,2.0,1,40,43.18125
18598,SP,1,1,5.0,1.0,0,467,45.95112957140265
18599,SP,1,1,5.0,1.0,1,417,46.002920535215395
18600,SP,1,1,5.0,2.0,0,19,48.80555555555556
18601,SP,1,1,5.0,2.0,1,27,54.61904761904762
18602,SP,1,1,6.0,1.0,0,53,42.69590643274854
18603,SP,1,1,6.0,1.0,1,65,41.46169772256729
18604,SP,1,1,6.0,2.0,0,4,46.75
18605,SP,1,1,6.0,2.0,1,3,54.0
18606,SP,1,1,7.0,1.0,0,23,42.75925925925926
18607,SP,1,1,7.0,1.0,1,71,46.46047619047619
18608,SP,1,1,7.0,2.0,0,3,47.333333333333336
18609,SP,1,1,7.0,2.0,1,8,55.75
18610,SP,1,1,8.0,1.0,0,11,41.2
18611,SP,1,1,8.0,1.0,1,20,37.53333333333333
18612,SP,1,1,8.0,2.0,0,1,28.0
18613,SP,1,1,8.0,2.0,1,2,37.5
18614,SP,1,1,9.0,1.0,0,5,41.625
18615,SP,1,1,9.0,1.0,1,8,46.33333333333333
18616,SP,1,1,9.0,2.0,1,1,53.0
18617,SP,1,1,10.0,1.0,0,82,22.918445322793147
18618,SP,1,1,10.0,1.0,1,61,21.78219696969697
18619,SP,1,1,10.0,2.0,0,1,23.0
18620,SP,1,1,10.0,2.0,1,2,17.5
18621,SP,1,1,11.0,1.0,0,199,20.458409548198283
18622,SP,1,1,11.0,1.0,1,170,19.12506936187079
18623,SP,1,1,11.0,2.0,0,6,20.25
18624,SP,1,1,11.0,2.0,1,7,17.166666666666668
18625,SP,1,2,1.0,1.0,0,8827,45.71691989707476
18626,SP,1,2,1.0,1.0,1,7663,45.674011978955264
18627,SP,1,2,1.0,2.0,0,397,50.42572875104548
18628,SP,1,2,1.0,2.0,1,474,49.98603562413064
18629,SP,1,2,2.0,1.0,0,249,47.132506393861895
18630,SP,1,2,2.0,1.0,1,321,45.46709446702032
18631,SP,1,2,2.0,2.0,0,15,49.0
18632,SP,1,2,2.0,2.0,1,21,54.10294117647059
18633,SP,1,2,3.0,1.0,0,307,43.18244186752474
18634,SP,1,2,3.0,1.0,1,271,41.65403520303827
18635,SP,1,2,3.0,2.0,0,15,52.53333333333333
18636,SP,1,2,3.0,2.0,1,16,44.214285714285715
18637,SP,1,2,4.0,1.0,0,1884,40.60122515548331
18638,SP,1,2,4.0,1.0,1,1419,37.55363178866882
18639,SP,1,2,4.0,2.0,0,73,43.120993589743584
18640,SP,1,2,4.0,2.0,1,52,43.65714285714286
18641,SP,1,2,5.0,1.0,0,310,45.84781808522267
18642,SP,1,2,5.0,1.0,1,213,45.10948555604353
18643,SP,1,2,5.0,2.0,0,15,50.32142857142857
18644,SP,1,2,5.0,2.0,1,8,49.625
18645,SP,1,2,6.0,1.0,0,141,45.124032921810695
18646,SP,1,2,6.0,1.0,1,52,41.47967479674797
18647,SP,1,2,6.0,2.0,0,4,50.0
18648,SP,1,2,6.0,2.0,1,4,47.75
18649,SP,1,2,7.0,1.0,0,11,42.27777777777778
18650,SP,1,2,7.0,1.0,1,14,48.89
18651,SP,1,2,7.0,2.0,1,2,39.5
18652,SP,1,2,8.0,1.0,0,35,47.03763440860215
18653,SP,1,2,8.0,1.0,1,43,41.25
18654,SP,1,2,8.0,2.0,1,1,65.0
18655,SP,1,2,9.0,1.0,0,4,44.25
18656,SP,1,2,9.0,1.0,1,6,47.916666666666664
18657,SP,1,2,9.0,2.0,0,1,41.0
18658,SP,1,2,10.0,1.0,0,54,24.079613095238095
18659,SP,1,2,10.0,1.0,1,46,22.505208333333332
18660,SP,1,2,10.0,2.0,0,1,23.0
18661,SP,1,2,11.0,1.0,0,248,20.435765884418903
18662,SP,1,2,11.0,1.0,1,122,18.425148491328105
18663,SP,1,2,11.0,2.0,0,5,22.625
18664,SP,1,2,11.0,2.0,1,6,17.833333333333332
18665,SP,1,3,1.0,1.0,0,8003,46.99519417697652
18666,SP,1,3,1.0,1.0,1,6686,45.89405109016209
18667,SP,1,3,1.0,2.0,0,402,52.39674045761003
18668,SP,1,3,1.0,2.0,1,380,51.53069913459607
18669,SP,1,3,2.0,1.0,0,402,47.77707018596482
18670,SP,1,3,2.0,1.0,1,366,47.22012037354343
18671,SP,1,3,2.0,2.0,0,29,54.33333333333333
18672,SP,1,3,2.0,2.0,1,46,50.76105442176871
18673,SP,1,3,3.0,1.0,0,549,42.966426049572114
18674,SP,1,3,3.0,1.0,1,446,41.27097599370327
18675,SP,1,3,3.0,2.0,0,29,50.59615384615385
18676,SP,1,3,3.0,2.0,1,28,46.96153846153846
18677,SP,1,3,4.0,1.0,0,8826,42.58540767861867
18678,SP,1,3,4.0,1.0,1,6233,40.44355838926622
18679,SP,1,3,4.0,2.0,0,369,47.032917174906125
18680,SP,1,3,4.0,2.0,1,272,48.01449568395676
18681,SP,1,3,5.0,1.0,0,313,47.74762426900585
18682,SP,1,3,5.0,1.0,1,199,47.859338624338626
18683,SP,1,3,5.0,2.0,0,14,51.583333333333336
18684,SP,1,3,5.0,2.0,1,13,47.07692307692308
18685,SP,1,3,6.0,1.0,0,745,46.23460337794844
18686,SP,1,3,6.0,1.0,1,336,44.98265467171717
18687,SP,1,3,6.0,2.0,0,34,51.121794871794876
18688,SP,1,3,6.0,2.0,1,16,49.25641025641026
18689,SP,1,3,7.0,1.0,0,19,43.90625
18690,SP,1,3,7.0,1.0,1,51,47.9094794094794
18691,SP,1,3,7.0,2.0,0,3,55.75
18692,SP,1,3,7.0,2.0,1,5,48.4
18693,SP,1,3,8.0,1.0,0,407,46.545791761148905
18694,SP,1,3,8.0,1.0,1,361,46.72656361051883
18695,SP,1,3,8.0,2.0,0,4,58.25
18696,SP,1,3,8.0,2.0,1,3,57.666666666666664
18697,SP,1,3,9.0,1.0,0,52,48.99122807017544
18698,SP,1,3,9.0,1.0,1,25,50.19230769230769
18699,SP,1,3,9.0,2.0,0,1,39.0
18700,SP,1,3,9.0,2.0,1,1,60.0
18701,SP,1,3,10.0,1.0,0,156,25.30233918128655
18702,SP,1,3,10.0,1.0,1,84,23.375862068965517
18703,SP,1,3,10.0,2.0,0,1,29.0
