UF,FX_ANO_CADASTRO_FAM,FX_RFPC,CO_PRINCIPAL_TRAB_MEMB,CO_SABE_LER_ESCREVER_MEMB,SIT_ATUALIZACAO,REG,IDADE
SP,1,2,2.0,1.0,1,321,45.46709446702032
SP,1,2,2.0,2.0,0,15,49.0
SP,1,2,2.0,2.0,1,21,54.10294117647059
SP,1,2,3.0,1.0,0,307,43.18244186752474
SP,1,2,3.0,1.0,1,271,41.65403520303827
SP,1,2,3.0,2.0,0,15,52.53333333333333
SP,1,2,3.0,2.0,1,16,44.214285714285715
SP,1,2,4.0,1.0,0,1884,40.60122515548331
SP,1,2,4.0,1.0,1,1419,37.55363178866882
SP,1,2,4.0,2.0,0,73,43.120993589743584
SP,1,2,4.0,2.0,1,52,43.65714285714286
SP,1,2,5.0,1.0,0,310,45.84781808522267
SP,1,2,5.0,1.0,1,213,45.10948555604353
SP,1,2,5.0,2.0,0,15,50.32142857142857
SP,1,2,5.0,2.0,1,8,49.625
SP,1,2,6.0,1.0,0,141,45.124032921810695
SP,1,2,6.0,1.0,1,52,41.47967479674797
SP,1,2,6.0,2.0,0,4,50.0
SP,1,2,6.0,2.0,1,4,47.75
SP,1,2,7.0,1.0,0,11,42.27777777777778
SP,1,2,7.0,1.0,1,14,48.89
SP,1,2,7.0,2.0,1,2,39.5
SP,1,2,8.0,1.0,0,35,47.03763440860215
SP,1,2,8.0,1.0,1,43,41.25
SP,1,2,8.0,2.0,1,1,65.0
SP,1,2,9.0,1.0,0,4,44.25
SP,1,2,9.0,1.0,1,6,47.916666666666664
SP,1,2,9.0,2.0,0,1,41.0
SP,1,2,10.0,1.0,0,54,24.079613095238095
SP,1,2,10.0,1.0,1,46,22.505208333333332
SP,1,2,10.0,2.0,0,1,23.0
SP,1,2,11.0,1.0,0,248,20.435765884418903
SP,1,2,11.0,1.0,1,122,18.425148491328105
SP,1,2,11.0,2.0,0,5,22.625
SP,1,2,11.0,2.0,1,6,17.833333333333332
SP,1,3,1.0,1.0,0,8003,46.99519417697652
SP,1,3,1.0,1.0,1,6686,45.89405109016209
SP,1,3,1.0,2.0,0,402,52.39674045761003
SP,1,3,1.0,2.0,1,380,51.53069913459607
SP,1,3,2.0,1.0,0,402,47.77707018596482
SP,1,3,2.0,1.0,1,366,47.22012037354343
SP,1,3,2.0,2.0,0,29,54.33333333333333
SP,1,3,2.0,2.0,1,46,50.76105442176871
SP,1,3,3.0,1.0,0,549,42.966426049572114
SP,1,3,3.0,1.0,1,446,41.27097599370327
SP,1,3,3.0,2.0,0,29,50.59615384615385
SP,1,3,3.0,2.0,1,28,46.96153846153846
SP,1,3,4.0,1.0,0,8826,42.58540767861867
SP,1,3,4.0,1.0,1,6233,40.44355838926622
SP,1,3,4.0,2.0,0,369,47.032917174906125
SP,1,3,4.0,2.0,1,272,48.01449568395676
SP,1,3,5.0,1.0,0,313,47.74762426900585
SP,1,3,5.0,1.0,1,199,47.859338624338626
SP,1,3,5.0,2.0,0,14,51.583333333333336
SP,1,3,5.0,2.0,1,13,47.07692307692308
SP,1,3,6.0,1.0,0,745,46.23460337794844
SP,1,3,6.0,1.0,1,336,44.98265467171717
SP,1,3,6.0,2.0,0,34,51.121794871794876
SP,1,3,6.0,2.0,1,16,49.25641025641026
SP,1,3,7.0,1.0,0,19,43.90625
SP,1,3,7.0,1.0,1,51,47.9094794094794
SP,1,3,7.0,2.0,0,3,55.75
SP,1,3,7.0,2.0,1,5,48.4
SP,1,3,8.0,1.0,0,407,46.545791761148905
SP,1,3,8.0,1.0,1,361,46.72656361051883
SP,1,3,8.0,2.0,0,4,58.25
SP,1,3,8.0,2.0,1,3,57.666666666666664
SP,1,3,9.0,1.0,0,52,48.99122807017544
SP,1,3,9.0,1.0,1,25,50.19230769230769
SP,1,3,9.0,2.0,0,1,39.0
SP,1,3,9.0,2.0,1,1,60.0
SP,1,3,10.0,1.0,0,156,25.30233918128655
SP,1,3,10.0,1.0,1,84,23.375862068965517
SP,1,3,10.0,2.0,0,1,29.0
SP,1,3,10.0,2.0,1,2,21.0
SP,1,3,11.0,1.0,0,408,20.768060169804357
SP,1,3,11.0,1.0,1,263,19.426528269710087
SP,1,3,11.0,2.0,0,7,23.142857142857142
SP,1,3,11.0,2.0,1,5,18.0
SP,1,4,1.0,1.0,0,1456,48.31678800528581
SP,1,4,1.0,1.0,1,1141,47.21148131781848
SP,1,4,1.0,2.0,0,82,56.229166666666664
SP,1,4,1.0,2.0,1,71,51.5775075987842
SP,1,4,2.0,1.0,0,90,49.92633178691409
SP,1,4,2.0,1.0,1,88,49.4296992481203
SP,1,4,2.0,2.0,0,8,57.5
SP,1,4,2.0,2.0,1,10,49.952380952380956
SP,1,4,3.0,1.0,0,149,42.88484848484848
SP,1,4,3.0,1.0,1,158,40.28593272171254
SP,1,4,3.0,2.0,0,8,48.125
SP,1,4,3.0,2.0,1,7,40.57142857142857
SP,1,4,4.0,1.0,0,3996,42.38213853629804
SP,1,4,4.0,1.0,1,2918,41.17556036246873
SP,1,4,4.0,2.0,0,160,51.37826086956522
SP,1,4,4.0,2.0,1,121,50.61079545454545
SP,1,4,5.0,1.0,0,79,51.150000000000006
SP,1,4,5.0,1.0,1,34,49.01075268817204
SP,1,4,5.0,2.0,0,4,56.0
SP,1,4,5.0,2.0,1,5,55.4
SP,1,4,6.0,1.0,0,239,47.79341438096379
SP,1,4,6.0,1.0,1,146,46.69780366692132
SP,1,4,6.0,2.0,0,12,53.5
SP,1,4,6.0,2.0,1,5,50.8
SP,1,4,7.0,1.0,0,5,47.125
SP,1,4,7.0,1.0,1,7,58.125
SP,1,4,7.0,2.0,1,2,60.0
SP,1,4,8.0,1.0,0,363,49.841454502593116
SP,1,4,8.0,1.0,1,252,48.86860317460318
SP,1,4,8.0,2.0,0,3,63.333333333333336
SP,1,4,8.0,2.0,1,5,54.2
SP,1,4,9.0,1.0,0,16,48.354166666666664
SP,1,4,9.0,1.0,1,7,46.333333333333336
SP,1,4,10.0,1.0,0,63,23.636627906976745
SP,1,4,10.0,1.0,1,43,22.319444444444446
SP,1,4,10.0,2.0,0,1,20.0
SP,1,4,10.0,2.0,1,2,36.0
SP,1,4,11.0,1.0,0,93,20.84242424242424
SP,1,4,11.0,1.0,1,66,19.348484848484848
SP,1,4,11.0,2.0,0,1,21.0
SP,1,4,11.0,2.0,1,3,18.333333333333332
SP,2,1,1.0,1.0,0,39638,41.62712879650681
SP,2,1,1.0,1.0,1,33145,41.388710900161385
SP,2,1,1.0,2.0,0,1686,47.02055157699165
SP,2,1,1.0,2.0,1,1777,46.45265848558235
SP,2,1,2.0,1.0,0,616,42.925609207379054
SP,2,1,2.0,1.0,1,902,41.954243770050134
SP,2,1,2.0,2.0,0,42,49.351351351351354
SP,2,1,2.0,2.0,1,59,48.157777777777774
SP,2,1,3.0,1.0,0,661,40.50815776569026
SP,2,1,3.0,1.0,1,640,38.206270839572724
SP,2,1,3.0,2.0,0,19,38.10526315789474
SP,2,1,3.0,2.0,1,32,41.6
SP,2,1,4.0,1.0,0,2254,37.7358971550041
SP,2,1,4.0,1.0,1,2212,37.02462961512643
SP,2,1,4.0,2.0,0,64,46.323076923076925
SP,2,1,4.0,2.0,1,81,39.580078125
SP,2,1,5.0,1.0,0,955,42.54593033064603
SP,2,1,5.0,1.0,1,691,42.592266064459714
SP,2,1,5.0,2.0,0,31,43.58796296296296
SP,2,1,5.0,2.0,1,29,43.964285714285715
SP,2,1,6.0,1.0,0,127,40.51808143547274
SP,2,1,6.0,1.0,1,97,40.515765765765764
SP,2,1,6.0,2.0,0,3,47.333333333333336
SP,2,1,6.0,2.0,1,2,42.0
SP,2,1,7.0,1.0,0,42,41.30797101449276
SP,2,1,7.0,1.0,1,123,41.861309523809524
SP,2,1,7.0,2.0,0,4,51.25
SP,2,1,7.0,2.0,1,4,51.5
SP,2,1,8.0,1.0,0,24,36.5
SP,2,1,8.0,1.0,1,33,36.57971014492754
SP,2,1,9.0,1.0,0,8,41.55555555555556
SP,2,1,9.0,1.0,1,8,39.083333333333336
SP,2,1,9.0,2.0,1,2,51.5
SP,2,1,10.0,1.0,0,119,25.004326676907322
SP,2,1,10.0,1.0,1,87,22.2234375
SP,2,1,10.0,2.0,0,1,27.0
SP,2,1,10.0,2.0,1,2,19.0
SP,2,1,11.0,1.0,0,322,20.16536277468698
SP,2,1,11.0,1.0,1,297,19.56957297450176
SP,2,1,11.0,2.0,0,3,19.333333333333332
SP,2,1,11.0,2.0,1,15,18.5
SP,2,2,1.0,1.0,0,18650,42.61748822853711
SP,2,2,1.0,1.0,1,13655,41.81025743704253
SP,2,2,1.0,2.0,0,647,47.03799858993882
SP,2,2,1.0,2.0,1,528,47.58594935278222
SP,2,2,2.0,1.0,0,360,43.62662497488447
SP,2,2,2.0,1.0,1,390,42.799341318200966
SP,2,2,2.0,2.0,0,19,47.411764705882355
SP,2,2,2.0,2.0,1,25,49.104166666666664
SP,2,2,3.0,1.0,0,511,39.573368860394176
SP,2,2,3.0,1.0,1,480,38.02056620628049
SP,2,2,3.0,2.0,0,14,47.73076923076923
SP,2,2,3.0,2.0,1,17,46.88235294117647
SP,2,2,4.0,1.0,0,3628,39.67215532440293
SP,2,2,4.0,1.0,1,2511,36.64910195041994
SP,2,2,4.0,2.0,0,105,44.6509009009009
SP,2,2,4.0,2.0,1,92,41.84992784992785
SP,2,2,5.0,1.0,0,618,42.61139935950647
SP,2,2,5.0,1.0,1,339,42.6089907604833
SP,2,2,5.0,2.0,0,13,47.86666666666667
SP,2,2,5.0,2.0,1,15,45.535714285714285
SP,2,2,6.0,1.0,0,236,40.78476890756303
SP,2,2,6.0,1.0,1,129,39.26230447235074
SP,2,2,6.0,2.0,0,5,44.875
SP,2,2,6.0,2.0,1,5,50.0
SP,2,2,7.0,1.0,0,12,44.72727272727273
SP,2,2,7.0,1.0,1,23,36.9
SP,2,2,7.0,2.0,0,1,46.0
SP,2,2,7.0,2.0,1,2,46.0
SP,2,2,8.0,1.0,0,66,39.39705882352941
SP,2,2,8.0,1.0,1,54,38.53900709219858
SP,2,2,8.0,2.0,1,1,47.0
SP,2,2,9.0,1.0,0,8,41.214285714285715
SP,2,2,9.0,1.0,1,3,47.0
SP,2,2,9.0,2.0,0,1,57.0
SP,2,2,10.0,1.0,0,89,24.083924349881794
SP,2,2,10.0,1.0,1,70,22.157622739018088
SP,2,2,10.0,2.0,0,2,19.0
SP,2,2,10.0,2.0,1,4,20.0
SP,2,2,11.0,1.0,0,366,20.164395529686793
SP,2,2,11.0,1.0,1,229,18.946851877436984
SP,2,2,11.0,2.0,0,11,20.25
SP,2,2,11.0,2.0,1,3,18.666666666666668
SP,2,3,1.0,1.0,0,12994,44.524285958569976
SP,2,3,1.0,1.0,1,9519,43.61730120805917
SP,2,3,1.0,2.0,0,478,49.78616250463384
SP,2,3,1.0,2.0,1,420,48.68067138450372
SP,2,3,2.0,1.0,0,334,45.456751646727255
SP,2,3,2.0,1.0,1,316,43.14475284462321
SP,2,3,2.0,2.0,0,14,50.88461538461539
SP,2,3,2.0,2.0,1,16,44.375
SP,2,3,3.0,1.0,0,729,42.25685513203896
SP,2,3,3.0,1.0,1,619,39.97464637146372
SP,2,3,3.0,2.0,0,27,49.62
SP,2,3,3.0,2.0,1,19,43.55555555555556
SP,2,3,4.0,1.0,0,15602,41.00471491718435
SP,2,3,4.0,1.0,1,10450,38.91478977017525
SP,2,3,4.0,2.0,0,420,46.542150828969014
SP,2,3,4.0,2.0,1,375,43.714608585858585
SP,2,3,5.0,1.0,0,477,44.29184841910483
SP,2,3,5.0,1.0,1,300,44.08902386563424
SP,2,3,5.0,2.0,0,14,51.05555555555556
SP,2,3,5.0,2.0,1,13,45.125
SP,2,3,6.0,1.0,0,1208,43.60154292295467
SP,2,3,6.0,1.0,1,540,42.7891173217363
SP,2,3,6.0,2.0,0,43,46.89791666666667
SP,2,3,6.0,2.0,1,19,43.05882352941177
SP,2,3,7.0,1.0,0,24,42.532828282828284
SP,2,3,7.0,1.0,1,42,43.83289627039627
SP,2,3,7.0,2.0,0,2,53.5
SP,2,3,7.0,2.0,1,4,60.833333333333336
SP,2,3,8.0,1.0,0,513,43.01936441243164
SP,2,3,8.0,1.0,1,436,42.042334831569285
SP,2,3,8.0,2.0,0,5,47.0
SP,2,3,8.0,2.0,1,4,44.0
SP,2,3,9.0,1.0,0,32,43.30952380952381
SP,2,3,9.0,1.0,1,27,38.25238095238095
SP,2,3,9.0,2.0,0,2,53.5
SP,2,3,9.0,2.0,1,1,56.0
SP,2,3,10.0,1.0,0,194,25.072408963585435
SP,2,3,10.0,1.0,1,141,21.855831553707244
SP,2,3,10.0,2.0,1,1,16.0
SP,2,3,11.0,1.0,0,622,20.348500822405704
SP,2,3,11.0,1.0,1,391,18.711101024579285
SP,2,3,11.0,2.0,0,4,21.25
SP,2,3,11.0,2.0,1,10,17.25
SP,2,4,1.0,1.0,0,1929,47.525228503528176
SP,2,4,1.0,1.0,1,1254,46.500331499608116
SP,2,4,1.0,2.0,0,76,55.676093514328805
SP,2,4,1.0,2.0,1,44,52.66919191919192
SP,2,4,2.0,1.0,0,80,49.72311046511628
SP,2,4,2.0,1.0,1,49,49.51373626373627
SP,2,4,2.0,2.0,0,8,63.5
SP,2,4,2.0,2.0,1,3,50.666666666666664
SP,2,4,3.0,1.0,0,166,42.336969696969696
SP,2,4,3.0,1.0,1,123,39.68333333333334
SP,2,4,3.0,2.0,0,2,64.0
SP,2,4,3.0,2.0,1,7,55.285714285714285
SP,2,4,4.0,1.0,0,5036,41.68185063302998
SP,2,4,4.0,1.0,1,3427,39.3609572100526
SP,2,4,4.0,2.0,0,155,48.02025316455696
SP,2,4,4.0,2.0,1,98,44.46669593210419
SP,2,4,5.0,1.0,0,75,46.275826446280995
SP,2,4,5.0,1.0,1,44,47.60857142857143
SP,2,4,5.0,2.0,0,6,53.916666666666664
SP,2,4,6.0,1.0,0,325,45.37568068414525
SP,2,4,6.0,1.0,1,136,44.82458333333333
SP,2,4,6.0,2.0,0,13,53.95
SP,2,4,6.0,2.0,1,5,51.0
SP,2,4,7.0,1.0,0,6,65.16666666666667
SP,2,4,7.0,1.0,1,6,54.083333333333336
SP,2,4,7.0,2.0,1,2,65.0
SP,2,4,8.0,1.0,0,290,46.724133759194736
SP,2,4,8.0,1.0,1,208,48.410892388451444
SP,2,4,8.0,2.0,0,3,48.0
SP,2,4,9.0,1.0,0,21,49.5
SP,2,4,9.0,1.0,1,11,44.55
SP,2,4,10.0,1.0,0,73,25.86578947368421
SP,2,4,10.0,1.0,1,35,21.888888888888886
SP,2,4,11.0,1.0,0,117,21.345930232558143
SP,2,4,11.0,1.0,1,83,19.374074074074073
SP,2,4,11.0,2.0,0,7,20.066666666666666
SP,2,4,11.0,2.0,1,3,18.5
SP,3,1,1.0,1.0,0,85735,38.22538381348176
SP,3,1,1.0,1.0,1,58413,38.52791017978642
SP,3,1,1.0,2.0,0,3518,44.66153110804568
SP,3,1,1.0,2.0,1,2633,45.09553140595228
SP,3,1,2.0,1.0,0,745,38.16127511917396
SP,3,1,2.0,1.0,1,1077,37.52347262142045
SP,3,1,2.0,2.0,0,57,46.98837209302326
SP,3,1,2.0,2.0,1,104,45.67363184079602
SP,3,1,3.0,1.0,0,957,36.73311372637458
SP,3,1,3.0,1.0,1,915,35.93058472794694
SP,3,1,3.0,2.0,0,44,42.12962962962963
SP,3,1,3.0,2.0,1,39,42.357142857142854
SP,3,1,4.0,1.0,0,3933,36.75120445526257
SP,3,1,4.0,1.0,1,3256,35.39391027365007
SP,3,1,4.0,2.0,0,97,38.83739837398374
SP,3,1,4.0,2.0,1,106,41.804036458333336
SP,3,1,5.0,1.0,0,1553,37.83267684948238
SP,3,1,5.0,1.0,1,962,38.21933193704812
SP,3,1,5.0,2.0,0,43,46.932539682539684
SP,3,1,5.0,2.0,1,35,47.15018315018315
SP,3,1,6.0,1.0,0,178,36.2493544600939
SP,3,1,6.0,1.0,1,120,36.78321678321679
SP,3,1,6.0,2.0,0,7,50.73333333333333
SP,3,1,6.0,2.0,1,5,43.125
SP,3,1,7.0,1.0,0,66,41.35231481481482
SP,3,1,7.0,1.0,1,105,39.73416756854257
SP,3,1,7.0,2.0,0,4,46.0
SP,3,1,7.0,2.0,1,10,47.75
SP,3,1,8.0,1.0,0,29,41.0
SP,3,1,8.0,1.0,1,28,37.96296296296296
SP,3,1,8.0,2.0,0,1,26.0
SP,3,1,9.0,1.0,0,11,39.25
SP,3,1,9.0,1.0,1,12,43.86363636363637
SP,3,1,10.0,1.0,0,140,29.497797101449272
SP,3,1,10.0,1.0,1,102,26.02400153609831
SP,3,1,10.0,2.0,0,1,28.0
SP,3,1,10.0,2.0,1,2,30.5
SP,3,1,11.0,1.0,0,332,20.277825046040515
SP,3,1,11.0,1.0,1,221,19.22624643874644
SP,3,1,11.0,2.0,0,4,19.333333333333336
SP,3,1,11.0,2.0,1,6,18.166666666666668
SP,3,2,1.0,1.0,0,36931,39.38886229869235
SP,3,2,1.0,1.0,1,23344,38.96752814366326
SP,3,2,1.0,2.0,0,1191,44.55044029230371
SP,3,2,1.0,2.0,1,856,44.868856993519806
SP,3,2,2.0,1.0,0,368,40.11966485345987
SP,3,2,2.0,1.0,1,422,39.024690598294015
SP,3,2,2.0,2.0,0,20,46.638888888888886
SP,3,2,2.0,2.0,1,31,44.18518518518518
SP,3,2,3.0,1.0,0,794,38.16001406412716
SP,3,2,3.0,1.0,1,628,37.18796973586567
SP,3,2,3.0,2.0,0,29,40.77
SP,3,2,3.0,2.0,1,19,40.47222222222222
SP,3,2,4.0,1.0,0,5299,37.15956936529522
SP,3,2,4.0,1.0,1,3349,35.9456160745438
SP,3,2,4.0,2.0,0,151,40.54863715928982
SP,3,2,4.0,2.0,1,97,39.52319472389895
SP,3,2,5.0,1.0,0,898,39.4507115218678
SP,3,2,5.0,1.0,1,474,39.72345548386102
SP,3,2,5.0,2.0,0,41,41.70175438596491
SP,3,2,5.0,2.0,1,14,51.44642857142857
SP,3,2,6.0,1.0,0,275,39.447536052375476
SP,3,2,6.0,1.0,1,128,36.87702546296296
SP,3,2,6.0,2.0,0,14,39.017857142857146
SP,3,2,6.0,2.0,1,6,47.5
SP,3,2,7.0,1.0,0,23,43.458333333333336
SP,3,2,7.0,1.0,1,15,38.94583333333333
SP,3,2,7.0,2.0,1,1,25.0
SP,3,2,8.0,1.0,0,47,39.75
SP,3,2,8.0,1.0,1,46,38.40243902439025
SP,3,2,9.0,1.0,0,17,41.19047619047619
SP,3,2,9.0,1.0,1,10,47.888888888888886
SP,3,2,9.0,2.0,0,2,57.0
SP,3,2,10.0,1.0,0,166,27.531565656565657
SP,3,2,10.0,1.0,1,101,24.196815718157183
SP,3,2,10.0,2.0,0,4,31.5
SP,3,2,10.0,2.0,1,1,18.0
SP,3,2,11.0,1.0,0,395,20.473639600553163
SP,3,2,11.0,1.0,1,214,18.65435645272602
SP,3,2,11.0,2.0,0,1,22.0
SP,3,2,11.0,2.0,1,6,17.75
SP,3,3,1.0,1.0,0,31163,42.81667440680927
SP,3,3,1.0,1.0,1,17520,42.62980938072531
SP,3,3,1.0,2.0,0,1079,48.490383017482436
SP,3,3,1.0,2.0,1,649,49.06481185781135
SP,3,3,2.0,1.0,0,404,42.25676291793313
SP,3,3,2.0,1.0,1,309,42.15082435566528
SP,3,3,2.0,2.0,0,29,48.74666666666667
SP,3,3,2.0,2.0,1,34,44.733333333333334
SP,3,3,3.0,1.0,0,1447,40.04771218425824
SP,3,3,3.0,1.0,1,911,38.45142801531691
SP,3,3,3.0,2.0,0,49,45.4222972972973
SP,3,3,3.0,2.0,1,49,43.16477272727273
SP,3,3,4.0,1.0,0,30744,38.727918578325934
SP,3,3,4.0,1.0,1,17218,37.55331044979795
SP,3,3,4.0,2.0,0,756,43.98700408233742
SP,3,3,4.0,2.0,1,504,43.19051467743056
SP,3,3,5.0,1.0,0,867,43.40186593098638
SP,3,3,5.0,1.0,1,423,42.96791640898783
SP,3,3,5.0,2.0,0,25,48.32727272727273
SP,3,3,5.0,2.0,1,14,46.77777777777778
SP,3,3,6.0,1.0,0,1929,41.74287450139871
SP,3,3,6.0,1.0,1,748,40.65472553231332
SP,3,3,6.0,2.0,0,78,45.96305595408895
SP,3,3,6.0,2.0,1,24,48.78205128205128
SP,3,3,7.0,1.0,0,27,47.476190476190474
SP,3,3,7.0,1.0,1,35,47.10204081632653
SP,3,3,7.0,2.0,1,1,74.0
SP,3,3,8.0,1.0,0,904,42.98542816960796
SP,3,3,8.0,1.0,1,639,43.21813520437116
SP,3,3,8.0,2.0,0,11,43.5
SP,3,3,8.0,2.0,1,10,45.55555555555556
SP,3,3,9.0,1.0,0,81,42.776984126984125
SP,3,3,9.0,1.0,1,55,39.91747368421053
SP,3,3,9.0,2.0,0,2,41.0
SP,3,3,9.0,2.0,1,2,56.0
SP,3,3,10.0,1.0,0,439,27.63923196104471
SP,3,3,10.0,1.0,1,180,25.039129789129788
SP,3,3,10.0,2.0,0,5,30.4
SP,3,3,10.0,2.0,1,3,23.333333333333332
SP,3,3,11.0,1.0,0,718,20.78320212258325
SP,3,3,11.0,1.0,1,369,19.056877511527105
SP,3,3,11.0,2.0,0,10,21.321428571428573
SP,3,3,11.0,2.0,1,4,23.833333333333336
SP,3,4,1.0,1.0,0,9414,49.67087832712302
SP,3,4,1.0,1.0,1,4007,48.04954388766458
SP,3,4,1.0,2.0,0,388,57.73385330208639
SP,3,4,1.0,2.0,1,143,52.12512703252033
SP,3,4,2.0,1.0,0,111,50.621587301587304
SP,3,4,2.0,1.0,1,76,47.49560185185185
SP,3,4,2.0,2.0,0,7,52.0
SP,3,4,2.0,2.0,1,4,60.666666666666664
SP,3,4,3.0,1.0,0,809,44.16879008013462
SP,3,4,3.0,1.0,1,314,42.52030717893218
SP,3,4,3.0,2.0,0,27,49.072463768115945
SP,3,4,3.0,2.0,1,14,58.07692307692308
SP,3,4,4.0,1.0,0,20776,42.84316873439086
SP,3,4,4.0,1.0,1,8956,42.19425045981911
SP,3,4,4.0,2.0,0,580,50.528285048488364
SP,3,4,4.0,2.0,1,283,46.1695879290373
SP,3,4,5.0,1.0,0,316,50.88626765690986
SP,3,4,5.0,1.0,1,92,49.04603227232538
SP,3,4,5.0,2.0,0,20,55.25
SP,3,4,5.0,2.0,1,4,50.0
SP,3,4,6.0,1.0,0,1050,47.62432293913328
SP,3,4,6.0,1.0,1,390,46.57613057733696
SP,3,4,6.0,2.0,0,68,55.28073841866945
SP,3,4,6.0,2.0,1,18,53.88484848484848
SP,3,4,7.0,1.0,0,40,57.53055555555556
SP,3,4,7.0,1.0,1,14,63.25
SP,3,4,7.0,2.0,0,1,56.0
SP,3,4,7.0,2.0,1,1,70.0
SP,3,4,8.0,1.0,0,1599,49.89826895063686
SP,3,4,8.0,1.0,1,850,47.402616347233256
SP,3,4,8.0,2.0,0,26,58.34848484848485
SP,3,4,8.0,2.0,1,12,52.083333333333336
SP,3,4,9.0,1.0,0,69,49.05853658536586
SP,3,4,9.0,1.0,1,31,47.073913043478264
SP,3,4,9.0,2.0,1,1,64.0
SP,3,4,10.0,1.0,0,262,27.285197853789402
SP,3,4,10.0,1.0,1,94,23.861361361361364
SP,3,4,10.0,2.0,0,5,39.75
SP,3,4,10.0,2.0,1,1,18.0
SP,3,4,11.0,1.0,0,308,20.782113978934788
SP,3,4,11.0,1.0,1,120,19.350188160370532
SP,3,4,11.0,2.0,0,2,22.0
SP,3,4,11.0,2.0,1,4,23.333333333333332
SP,4,1,1.0,1.0,0,174199,37.204267222810024
SP,4,1,1.0,1.0,1,101345,37.80406256260394
SP,4,1,1.0,2.0,0,6376,46.06723150085471
SP,4,1,1.0,2.0,1,4096,46.095384796536194
SP,4,1,2.0,1.0,0,1519,38.086762467309796
SP,4,1,2.0,1.0,1,1559,36.368357299415344
SP,4,1,2.0,2.0,0,200,45.87714609653385
SP,4,1,2.0,2.0,1,116,44.27793872793873
SP,4,1,3.0,1.0,0,2116,35.45803941794859
SP,4,1,3.0,1.0,1,1582,34.86134424660307
SP,4,1,3.0,2.0,0,64,41.90367965367965
SP,4,1,3.0,2.0,1,52,41.90340909090909
SP,4,1,4.0,1.0,0,10360,36.24776664256078
SP,4,1,4.0,1.0,1,6347,34.95089138432012
SP,4,1,4.0,2.0,0,204,41.46914847398718
SP,4,1,4.0,2.0,1,184,43.498211136306374
SP,4,1,5.0,1.0,0,2008,37.81889898061376
SP,4,1,5.0,1.0,1,1273,38.29797159436827
SP,4,1,5.0,2.0,0,71,49.4463716108453
SP,4,1,5.0,2.0,1,37,47.294642857142854
SP,4,1,6.0,1.0,0,313,38.27080422530458
SP,4,1,6.0,1.0,1,177,36.90677759259344
SP,4,1,6.0,2.0,0,14,47.57692307692308
SP,4,1,6.0,2.0,1,10,46.111111111111114
SP,4,1,7.0,1.0,0,207,43.018241903502975
SP,4,1,7.0,1.0,1,171,40.43412458534796
SP,4,1,7.0,2.0,0,10,45.7
SP,4,1,7.0,2.0,1,12,45.4
SP,4,1,8.0,1.0,0,114,41.68448570209134
SP,4,1,8.0,1.0,1,78,40.01789077212806
SP,4,1,8.0,2.0,0,3,33.0
SP,4,1,8.0,2.0,1,1,36.0
SP,4,1,9.0,1.0,0,27,38.16228070175439
SP,4,1,9.0,1.0,1,18,42.93589743589743
SP,4,1,9.0,2.0,0,1,34.0
SP,4,1,9.0,2.0,1,2,38.0
SP,4,1,10.0,1.0,0,941,26.459708012976357
SP,4,1,10.0,1.0,1,263,27.711481404958676
SP,4,1,10.0,2.0,0,4,32.75
SP,4,1,10.0,2.0,1,5,25.375
SP,4,1,11.0,1.0,0,538,20.455740221551746
SP,4,1,11.0,1.0,1,313,19.11440026182294
SP,4,1,11.0,2.0,0,12,21.0
SP,4,1,11.0,2.0,1,5,21.25
SP,4,2,1.0,1.0,0,76459,39.45795689236128
SP,4,2,1.0,1.0,1,42193,38.48290228026475
SP,4,2,1.0,2.0,0,2353,47.56493205710833
SP,4,2,1.0,2.0,1,1451,46.69173495342737
SP,4,2,2.0,1.0,0,777,40.56854874738014
SP,4,2,2.0,1.0,1,614,37.84033294278686
SP,4,2,2.0,2.0,0,43,47.027027027027025
SP,4,2,2.0,2.0,1,45,47.833333333333336
SP,4,2,3.0,1.0,0,1630,37.11247682800786
SP,4,2,3.0,1.0,1,1122,35.43046882765348
SP,4,2,3.0,2.0,0,50,45.7869918699187
SP,4,2,3.0,2.0,1,40,43.272549019607844
SP,4,2,4.0,1.0,0,12588,36.01810091671697
SP,4,2,4.0,1.0,1,6380,34.71629063277306
SP,4,2,4.0,2.0,0,289,42.78233750359505
SP,4,2,4.0,2.0,1,166,39.14563862928349
SP,4,2,5.0,1.0,0,1252,40.46326223427238
SP,4,2,5.0,1.0,1,630,40.00284783968457
SP,4,2,5.0,2.0,0,38,49.077777777777776
SP,4,2,5.0,2.0,1,23,48.14901960784314
SP,4,2,6.0,1.0,0,409,40.545967505194305
SP,4,2,6.0,1.0,1,240,39.00217096336499
SP,4,2,6.0,2.0,0,23,47.99444444444444
SP,4,2,6.0,2.0,1,7,50.93333333333334
SP,4,2,7.0,1.0,0,43,36.919871794871796
SP,4,2,7.0,1.0,1,19,31.976190476190478
SP,4,2,7.0,2.0,0,4,51.75
SP,4,2,7.0,2.0,1,2,63.0
SP,4,2,8.0,1.0,0,159,37.51872309899569
SP,4,2,8.0,1.0,1,99,40.031111111111116
SP,4,2,8.0,2.0,0,2,42.0
SP,4,2,8.0,2.0,1,2,65.0
SP,4,2,9.0,1.0,0,39,41.4076923076923
SP,4,2,9.0,1.0,1,15,36.208333333333336
SP,4,2,9.0,2.0,0,3,49.75
SP,4,2,10.0,1.0,0,1089,27.727994192657114
